                 -86.3006,32.3777                 -112.018,46.5857                 -90.1821,32.3038                 -84.5553,42.7336                  -105.94,35.6822                 -72.6822,41.764                 -84.2813,30.4381                 -72.5805,44.2624                 -111.888,40.7775                  -123.03,44.9385                 -84.3882,33.749                 -89.3844,43.0747                 -77.4336,37.5389                 -75.5197,39.1573                 -86.1626,39.7686                 -157.857,21.3074                 -104.985,39.7392                 -121.494,38.5767                 -100.346,44.367                 -71.0637,42.3582                 -82.9991,39.9613                  -71.538,43.2069                 -97.5033,35.4922                 -81.6123,38.3362                   -116.2,43.6178                 -97.7403,30.2747                 -122.905,47.0358                 -91.1874,30.4571                 -112.097,33.4481                  -104.82,41.1403                 -73.7579,42.6528                 -92.1729,38.5792                 -76.8836,40.2644                 -119.766,39.1639                 -81.0332,34.0003                 -74.7699,40.2206                  -71.415,41.8309                 -100.783,46.8209                  -89.655,39.7984                  -95.678,39.0482                 -96.6997,40.8081                 -93.6037,41.5911                 -86.7842,36.1658                  -134.42,58.3016                 -76.4909,38.9788                  -92.289,34.7466                 -93.1022,44.9551                 -84.8754,38.1867                 -69.7817,44.3072                 -78.6391,35.7804
                 -86.3006,32.3777                 -81.0332,34.0003                 -89.3844,43.0747                 -72.5805,44.2624                 -72.6822,41.764                  -71.538,43.2069                  -89.655,39.7984                   -116.2,43.6178                 -96.6997,40.8081                 -84.3882,33.749                  -123.03,44.9385                 -90.1821,32.3038                 -74.7699,40.2206                 -82.9991,39.9613                 -112.018,46.5857                 -100.346,44.367                 -93.6037,41.5911                 -93.1022,44.9551                 -92.1729,38.5792                 -84.5553,42.7336                 -86.7842,36.1658                 -86.1626,39.7686                 -73.7579,42.6528                 -75.5197,39.1573                 -71.0637,42.3582                 -111.888,40.7775                 -76.4909,38.9788                  -134.42,58.3016                 -84.8754,38.1867                 -76.8836,40.2644                  -92.289,34.7466                 -69.7817,44.3072                 -97.7403,30.2747                 -121.494,38.5767                 -78.6391,35.7804                  -95.678,39.0482                 -91.1874,30.4571                 -157.857,21.3074                  -104.82,41.1403                 -119.766,39.1639                 -81.6123,38.3362                 -112.097,33.4481                  -71.415,41.8309                 -97.5033,35.4922                 -104.985,39.7392                 -100.783,46.8209                 -77.4336,37.5389                 -122.905,47.0358                  -105.94,35.6822                 -84.2813,30.4381
                 -86.3006,32.3777                 -84.2813,30.4381                 -81.0332,34.0003                 -82.9991,39.9613                 -72.5805,44.2624                 -81.6123,38.3362                 -93.6037,41.5911                 -74.7699,40.2206                  -71.538,43.2069                 -71.0637,42.3582                 -84.8754,38.1867                 -112.097,33.4481                 -100.346,44.367                 -69.7817,44.3072                 -97.7403,30.2747                 -76.8836,40.2644                  -123.03,44.9385                 -122.905,47.0358                 -76.4909,38.9788                 -119.766,39.1639                 -75.5197,39.1573                 -86.7842,36.1658                  -105.94,35.6822                 -84.3882,33.749                   -116.2,43.6178                 -100.783,46.8209                 -112.018,46.5857                  -92.289,34.7466                 -91.1874,30.4571                 -157.857,21.3074                 -77.4336,37.5389                  -71.415,41.8309                  -104.82,41.1403                 -111.888,40.7775                 -89.3844,43.0747                 -86.1626,39.7686                  -89.655,39.7984                 -78.6391,35.7804                 -93.1022,44.9551                 -104.985,39.7392                  -134.42,58.3016                 -72.6822,41.764                 -90.1821,32.3038                 -73.7579,42.6528                 -121.494,38.5767                 -97.5033,35.4922                 -96.6997,40.8081                 -84.5553,42.7336                 -92.1729,38.5792                  -95.678,39.0482
                 -86.3006,32.3777                  -95.678,39.0482                 -90.1821,32.3038                 -104.985,39.7392                  -105.94,35.6822                 -91.1874,30.4571                 -122.905,47.0358                 -72.5805,44.2624                 -111.888,40.7775                 -84.5553,42.7336                  -71.415,41.8309                 -89.3844,43.0747                 -84.2813,30.4381                 -75.5197,39.1573                 -86.1626,39.7686                 -157.857,21.3074                  -123.03,44.9385                   -116.2,43.6178                 -100.346,44.367                 -71.0637,42.3582                 -82.9991,39.9613                  -71.538,43.2069                 -84.3882,33.749                 -76.8836,40.2644                 -121.494,38.5767                  -104.82,41.1403                 -100.783,46.8209                 -74.7699,40.2206                 -97.5033,35.4922                 -97.7403,30.2747                 -73.7579,42.6528                 -92.1729,38.5792                 -81.6123,38.3362                 -119.766,39.1639                 -81.0332,34.0003                 -72.6822,41.764                 -112.097,33.4481                 -77.4336,37.5389                 -93.6037,41.5911                 -69.7817,44.3072                 -96.6997,40.8081                  -89.655,39.7984                 -93.1022,44.9551                  -134.42,58.3016                 -76.4909,38.9788                  -92.289,34.7466                 -86.7842,36.1658                 -84.8754,38.1867                 -112.018,46.5857                 -78.6391,35.7804
                 -86.3006,32.3777                 -157.857,21.3074                 -91.1874,30.4571                  -92.289,34.7466                 -112.018,46.5857                  -123.03,44.9385                 -76.8836,40.2644                 -90.1821,32.3038                 -72.6822,41.764                  -134.42,58.3016                 -104.985,39.7392                 -93.1022,44.9551                 -78.6391,35.7804                 -100.783,46.8209                   -116.2,43.6178                 -84.3882,33.749                  -105.94,35.6822                 -86.7842,36.1658                 -75.5197,39.1573                 -119.766,39.1639                 -96.6997,40.8081                 -97.5033,35.4922                 -121.494,38.5767                 -73.7579,42.6528                 -97.7403,30.2747                 -69.7817,44.3072                 -100.346,44.367                 -112.097,33.4481                 -84.8754,38.1867                 -71.0637,42.3582                  -71.538,43.2069                 -74.7699,40.2206                 -93.6037,41.5911                 -81.6123,38.3362                 -72.5805,44.2624                 -82.9991,39.9613                 -81.0332,34.0003                 -84.2813,30.4381                 -77.4336,37.5389                  -71.415,41.8309                  -104.82,41.1403                 -111.888,40.7775                 -89.3844,43.0747                 -84.5553,42.7336                  -89.655,39.7984                 -122.905,47.0358                 -76.4909,38.9788                 -86.1626,39.7686                 -92.1729,38.5792                  -95.678,39.0482
                 -86.3006,32.3777                 -84.2813,30.4381                 -81.0332,34.0003                 -82.9991,39.9613                 -122.905,47.0358                 -81.6123,38.3362                 -93.6037,41.5911                 -74.7699,40.2206                  -71.538,43.2069                 -86.1626,39.7686                 -84.8754,38.1867                 -112.097,33.4481                 -100.346,44.367                 -69.7817,44.3072                 -97.7403,30.2747                 -73.7579,42.6528                 -157.857,21.3074                 -78.6391,35.7804                  -89.655,39.7984                 -84.5553,42.7336                 -89.3844,43.0747                 -111.888,40.7775                  -104.82,41.1403                 -92.1729,38.5792                 -77.4336,37.5389                 -93.1022,44.9551                 -91.1874,30.4571                  -92.289,34.7466                 -112.018,46.5857                 -100.783,46.8209                 -97.5033,35.4922                 -84.3882,33.749                  -105.94,35.6822                 -76.8836,40.2644                 -75.5197,39.1573                 -119.766,39.1639                 -96.6997,40.8081                   -116.2,43.6178                 -121.494,38.5767                 -104.985,39.7392                  -134.42,58.3016                  -71.415,41.8309                 -90.1821,32.3038                 -86.7842,36.1658                  -123.03,44.9385                 -72.5805,44.2624                 -76.4909,38.9788                 -71.0637,42.3582                 -72.6822,41.764                  -95.678,39.0482
                 -86.3006,32.3777                 -96.6997,40.8081                 -76.8836,40.2644                 -75.5197,39.1573                  -71.538,43.2069                 -121.494,38.5767                 -81.6123,38.3362                 -119.766,39.1639                 -93.1022,44.9551                 -76.4909,38.9788                  -134.42,58.3016                 -84.8754,38.1867                 -77.4336,37.5389                   -116.2,43.6178                 -157.857,21.3074                 -122.905,47.0358                 -84.5553,42.7336                 -97.5033,35.4922                 -112.018,46.5857                 -82.9991,39.9613                 -97.7403,30.2747                 -72.5805,44.2624                 -91.1874,30.4571                 -78.6391,35.7804                 -100.346,44.367                 -90.1821,32.3038                 -93.6037,41.5911                 -112.097,33.4481                 -73.7579,42.6528                  -71.415,41.8309                 -86.7842,36.1658                 -69.7817,44.3072                  -89.655,39.7984                 -92.1729,38.5792                 -72.6822,41.764                  -104.82,41.1403                 -104.985,39.7392                 -89.3844,43.0747                  -92.289,34.7466                 -84.3882,33.749                  -123.03,44.9385                 -71.0637,42.3582                 -86.1626,39.7686                 -111.888,40.7775                 -84.2813,30.4381                 -81.0332,34.0003                 -74.7699,40.2206                 -100.783,46.8209                  -105.94,35.6822                  -95.678,39.0482
                 -86.3006,32.3777                 -122.905,47.0358                 -81.6123,38.3362                 -104.985,39.7392                 -119.766,39.1639                  -89.655,39.7984                 -112.018,46.5857                 -97.7403,30.2747                 -90.1821,32.3038                 -100.783,46.8209                 -111.888,40.7775                 -76.4909,38.9788                  -104.82,41.1403                 -112.097,33.4481                 -97.5033,35.4922                 -86.7842,36.1658                 -100.346,44.367                  -134.42,58.3016                  -123.03,44.9385                  -95.678,39.0482                 -86.1626,39.7686                 -77.4336,37.5389                 -78.6391,35.7804                 -71.0637,42.3582                 -96.6997,40.8081                 -93.6037,41.5911                 -72.5805,44.2624                  -105.94,35.6822                 -93.1022,44.9551                 -84.2813,30.4381                  -71.538,43.2069                  -71.415,41.8309                   -116.2,43.6178                 -82.9991,39.9613                 -84.3882,33.749                 -75.5197,39.1573                 -91.1874,30.4571                 -89.3844,43.0747                 -92.1729,38.5792                  -92.289,34.7466                 -76.8836,40.2644                 -81.0332,34.0003                 -74.7699,40.2206                 -121.494,38.5767                 -72.6822,41.764                 -84.5553,42.7336                 -69.7817,44.3072                 -84.8754,38.1867                 -73.7579,42.6528                 -157.857,21.3074
                 -86.3006,32.3777                 -89.3844,43.0747                  -71.538,43.2069                 -75.5197,39.1573                 -76.8836,40.2644                 -121.494,38.5767                 -81.6123,38.3362                 -74.7699,40.2206                 -93.1022,44.9551                 -76.4909,38.9788                 -78.6391,35.7804                 -84.8754,38.1867                 -77.4336,37.5389                   -116.2,43.6178                 -157.857,21.3074                 -81.0332,34.0003                 -90.1821,32.3038                  -134.42,58.3016                 -112.018,46.5857                 -82.9991,39.9613                 -71.0637,42.3582                 -72.5805,44.2624                 -91.1874,30.4571                 -97.5033,35.4922                 -73.7579,42.6528                 -84.5553,42.7336                 -93.6037,41.5911                 -112.097,33.4481                 -100.346,44.367                  -71.415,41.8309                  -123.03,44.9385                 -69.7817,44.3072                  -89.655,39.7984                 -119.766,39.1639                 -72.6822,41.764                  -104.82,41.1403                 -104.985,39.7392                 -96.6997,40.8081                  -92.289,34.7466                 -84.3882,33.749                 -86.7842,36.1658                  -105.94,35.6822                 -86.1626,39.7686                 -111.888,40.7775                 -84.2813,30.4381                 -122.905,47.0358                 -100.783,46.8209                 -92.1729,38.5792                 -97.7403,30.2747                  -95.678,39.0482
                 -86.3006,32.3777                  -123.03,44.9385                 -76.8836,40.2644                 -81.6123,38.3362                 -69.7817,44.3072                 -84.3882,33.749                 -77.4336,37.5389                   -116.2,43.6178                  -71.415,41.8309                 -104.985,39.7392                  -105.94,35.6822                 -157.857,21.3074                 -121.494,38.5767                 -72.6822,41.764                 -86.1626,39.7686                  -134.42,58.3016                 -90.1821,32.3038                 -111.888,40.7775                 -71.0637,42.3582                 -112.018,46.5857                 -92.1729,38.5792                  -89.655,39.7984                 -91.1874,30.4571                 -112.097,33.4481                 -84.5553,42.7336                 -84.2813,30.4381                  -71.538,43.2069                 -93.1022,44.9551                  -104.82,41.1403                 -78.6391,35.7804                 -76.4909,38.9788                 -96.6997,40.8081                 -74.7699,40.2206                 -89.3844,43.0747                 -97.7403,30.2747                  -95.678,39.0482                 -100.346,44.367                 -82.9991,39.9613                 -75.5197,39.1573                 -86.7842,36.1658                 -100.783,46.8209                 -119.766,39.1639                 -97.5033,35.4922                 -84.8754,38.1867                 -122.905,47.0358                 -81.0332,34.0003                  -92.289,34.7466                 -93.6037,41.5911                 -73.7579,42.6528                 -72.5805,44.2624
                 -86.3006,32.3777                 -112.018,46.5857                 -84.2813,30.4381                 -93.1022,44.9551                 -122.905,47.0358                 -77.4336,37.5389                 -104.985,39.7392                 -100.346,44.367                 -86.7842,36.1658                 -84.3882,33.749                  -71.415,41.8309                 -112.097,33.4481                 -96.6997,40.8081                 -97.7403,30.2747                  -92.289,34.7466                 -75.5197,39.1573                 -72.5805,44.2624                 -74.7699,40.2206                 -72.6822,41.764                 -84.8754,38.1867                 -84.5553,42.7336                 -69.7817,44.3072                 -89.3844,43.0747                 -157.857,21.3074                  -71.538,43.2069                   -116.2,43.6178                  -105.94,35.6822                 -81.0332,34.0003                 -76.8836,40.2644                 -119.766,39.1639                 -81.6123,38.3362                  -89.655,39.7984                 -121.494,38.5767                 -90.1821,32.3038                 -100.783,46.8209                 -111.888,40.7775                 -76.4909,38.9788                 -86.1626,39.7686                 -91.1874,30.4571                 -97.5033,35.4922                 -82.9991,39.9613                 -93.6037,41.5911                  -134.42,58.3016                  -123.03,44.9385                  -95.678,39.0482                  -104.82,41.1403                 -92.1729,38.5792                 -78.6391,35.7804                 -71.0637,42.3582                 -73.7579,42.6528
                 -86.3006,32.3777                 -77.4336,37.5389                 -96.6997,40.8081                 -73.7579,42.6528                 -81.6123,38.3362                 -121.494,38.5767                  -71.538,43.2069                 -119.766,39.1639                 -93.1022,44.9551                 -92.1729,38.5792                  -134.42,58.3016                 -81.0332,34.0003                 -76.4909,38.9788                   -116.2,43.6178                 -157.857,21.3074                 -86.7842,36.1658                 -84.8754,38.1867                 -97.5033,35.4922                 -112.018,46.5857                 -112.097,33.4481                 -97.7403,30.2747                 -84.5553,42.7336                 -91.1874,30.4571                 -122.905,47.0358                 -100.346,44.367                 -90.1821,32.3038                 -78.6391,35.7804                 -82.9991,39.9613                 -75.5197,39.1573                  -71.415,41.8309                 -93.6037,41.5911                 -69.7817,44.3072                  -89.655,39.7984                 -72.5805,44.2624                 -72.6822,41.764                  -104.82,41.1403                 -104.985,39.7392                 -89.3844,43.0747                  -92.289,34.7466                 -84.3882,33.749                  -123.03,44.9385                 -71.0637,42.3582                 -86.1626,39.7686                 -111.888,40.7775                 -84.2813,30.4381                 -76.8836,40.2644                 -74.7699,40.2206                 -100.783,46.8209                  -105.94,35.6822                  -95.678,39.0482
                 -86.3006,32.3777                 -91.1874,30.4571                 -82.9991,39.9613                 -86.7842,36.1658                 -84.3882,33.749                  -71.538,43.2069                 -81.6123,38.3362                 -104.985,39.7392                 -100.783,46.8209                 -97.7403,30.2747                  -89.655,39.7984                  -95.678,39.0482                 -73.7579,42.6528                 -119.766,39.1639                 -72.6822,41.764                 -97.5033,35.4922                 -75.5197,39.1573                 -84.2813,30.4381                 -77.4336,37.5389                 -84.5553,42.7336                  -71.415,41.8309                  -134.42,58.3016                 -96.6997,40.8081                 -76.8836,40.2644                 -122.905,47.0358                 -111.888,40.7775                 -121.494,38.5767                  -92.289,34.7466                 -78.6391,35.7804                 -76.4909,38.9788                 -112.018,46.5857                 -86.1626,39.7686                 -93.6037,41.5911                 -93.1022,44.9551                   -116.2,43.6178                 -72.5805,44.2624                 -112.097,33.4481                 -92.1729,38.5792                 -71.0637,42.3582                  -105.94,35.6822                 -157.857,21.3074                 -100.346,44.367                  -123.03,44.9385                 -74.7699,40.2206                 -81.0332,34.0003                 -69.7817,44.3072                 -89.3844,43.0747                  -104.82,41.1403                 -84.8754,38.1867                 -90.1821,32.3038
                 -86.3006,32.3777                 -91.1874,30.4571                 -82.9991,39.9613                 -86.7842,36.1658                 -84.3882,33.749                 -81.6123,38.3362                 -104.985,39.7392                 -100.783,46.8209                 -97.7403,30.2747                  -89.655,39.7984                  -95.678,39.0482                 -73.7579,42.6528                 -119.766,39.1639                 -72.6822,41.764                 -97.5033,35.4922                 -93.6037,41.5911                 -84.2813,30.4381                 -77.4336,37.5389                 -84.5553,42.7336                  -71.415,41.8309                  -134.42,58.3016                 -96.6997,40.8081                 -76.8836,40.2644                 -122.905,47.0358                 -111.888,40.7775                 -121.494,38.5767                  -92.289,34.7466                 -78.6391,35.7804                 -76.4909,38.9788                 -112.018,46.5857                 -86.1626,39.7686                 -75.5197,39.1573                 -93.1022,44.9551                   -116.2,43.6178                 -72.5805,44.2624                 -112.097,33.4481                 -92.1729,38.5792                 -71.0637,42.3582                  -105.94,35.6822                 -157.857,21.3074                 -100.346,44.367                  -123.03,44.9385                 -74.7699,40.2206                 -81.0332,34.0003                 -69.7817,44.3072                 -89.3844,43.0747                  -104.82,41.1403                  -71.538,43.2069                 -84.8754,38.1867                 -90.1821,32.3038
                 -86.3006,32.3777                 -112.018,46.5857                 -112.097,33.4481                 -97.7403,30.2747                 -84.5553,42.7336                 -91.1874,30.4571                 -122.905,47.0358                 -100.346,44.367                 -90.1821,32.3038                 -93.6037,41.5911                 -86.1626,39.7686                 -71.0637,42.3582                 -100.783,46.8209                 -84.3882,33.749                  -92.289,34.7466                 -89.3844,43.0747                 -104.985,39.7392                  -104.82,41.1403                 -72.6822,41.764                 -72.5805,44.2624                  -89.655,39.7984                 -93.1022,44.9551                 -78.6391,35.7804                  -71.415,41.8309                 -75.5197,39.1573                 -86.7842,36.1658                 -97.5033,35.4922                 -84.2813,30.4381                 -76.8836,40.2644                 -74.7699,40.2206                  -123.03,44.9385                   -116.2,43.6178                  -95.678,39.0482                 -77.4336,37.5389                 -96.6997,40.8081                 -73.7579,42.6528                 -81.6123,38.3362                 -121.494,38.5767                  -71.538,43.2069                 -119.766,39.1639                 -69.7817,44.3072                 -92.1729,38.5792                  -134.42,58.3016                 -81.0332,34.0003                 -76.4909,38.9788                  -105.94,35.6822                 -157.857,21.3074                 -82.9991,39.9613                 -84.8754,38.1867                 -111.888,40.7775
                 -86.3006,32.3777                  -95.678,39.0482                  -71.415,41.8309                 -122.905,47.0358                 -69.7817,44.3072                 -76.8836,40.2644                 -78.6391,35.7804                 -104.985,39.7392                 -112.018,46.5857                  -104.82,41.1403                 -97.7403,30.2747                  -134.42,58.3016                 -82.9991,39.9613                 -75.5197,39.1573                  -105.94,35.6822                 -97.5033,35.4922                  -71.538,43.2069                 -93.6037,41.5911                 -89.3844,43.0747                 -84.3882,33.749                  -89.655,39.7984                  -123.03,44.9385                 -84.2813,30.4381                 -74.7699,40.2206                 -81.6123,38.3362                 -119.766,39.1639                 -121.494,38.5767                 -100.346,44.367                 -72.6822,41.764                 -77.4336,37.5389                 -76.4909,38.9788                 -96.6997,40.8081                 -90.1821,32.3038                 -112.097,33.4481                 -111.888,40.7775                 -72.5805,44.2624                 -84.5553,42.7336                 -71.0637,42.3582                 -92.1729,38.5792                 -91.1874,30.4571                 -73.7579,42.6528                 -100.783,46.8209                 -157.857,21.3074                 -93.1022,44.9551                 -86.7842,36.1658                  -92.289,34.7466                 -84.8754,38.1867                 -81.0332,34.0003                 -86.1626,39.7686                   -116.2,43.6178
                 -86.3006,32.3777                 -91.1874,30.4571                 -82.9991,39.9613                 -86.7842,36.1658                  -92.289,34.7466                  -71.538,43.2069                 -76.4909,38.9788                 -104.985,39.7392                 -100.783,46.8209                 -97.7403,30.2747                  -89.655,39.7984                  -95.678,39.0482                 -73.7579,42.6528                 -119.766,39.1639                 -72.6822,41.764                 -97.5033,35.4922                 -93.6037,41.5911                 -84.2813,30.4381                 -77.4336,37.5389                 -84.5553,42.7336                  -71.415,41.8309                  -134.42,58.3016                 -96.6997,40.8081                 -76.8836,40.2644                 -122.905,47.0358                 -111.888,40.7775                 -121.494,38.5767                 -84.3882,33.749                 -78.6391,35.7804                 -81.6123,38.3362                 -112.018,46.5857                 -86.1626,39.7686                 -75.5197,39.1573                 -93.1022,44.9551                   -116.2,43.6178                 -72.5805,44.2624                 -112.097,33.4481                 -92.1729,38.5792                 -71.0637,42.3582                  -105.94,35.6822                 -157.857,21.3074                 -100.346,44.367                  -123.03,44.9385                 -74.7699,40.2206                 -81.0332,34.0003                 -69.7817,44.3072                 -89.3844,43.0747                  -104.82,41.1403                 -84.8754,38.1867                 -90.1821,32.3038
                 -86.3006,32.3777                  -95.678,39.0482                 -90.1821,32.3038                 -104.985,39.7392                  -105.94,35.6822                 -91.1874,30.4571                 -76.4909,38.9788                  -134.42,58.3016                 -93.1022,44.9551                  -89.655,39.7984                 -96.6997,40.8081                 -69.7817,44.3072                 -93.6037,41.5911                 -77.4336,37.5389                 -112.097,33.4481                 -72.6822,41.764                 -81.0332,34.0003                 -119.766,39.1639                 -81.6123,38.3362                 -92.1729,38.5792                 -73.7579,42.6528                 -97.7403,30.2747                  -71.415,41.8309                 -74.7699,40.2206                 -100.783,46.8209                  -104.82,41.1403                 -121.494,38.5767                 -76.8836,40.2644                 -84.3882,33.749                  -71.538,43.2069                 -82.9991,39.9613                 -71.0637,42.3582                 -100.346,44.367                   -116.2,43.6178                  -123.03,44.9385                 -157.857,21.3074                 -86.1626,39.7686                 -75.5197,39.1573                 -84.2813,30.4381                 -89.3844,43.0747                 -97.5033,35.4922                 -84.5553,42.7336                 -111.888,40.7775                 -72.5805,44.2624                 -122.905,47.0358                  -92.289,34.7466                 -86.7842,36.1658                 -84.8754,38.1867                 -112.018,46.5857                 -78.6391,35.7804
                 -86.3006,32.3777                  -95.678,39.0482                 -90.1821,32.3038                 -104.985,39.7392                  -105.94,35.6822                 -91.1874,30.4571                 -122.905,47.0358                 -72.5805,44.2624                 -111.888,40.7775                 -84.5553,42.7336                 -97.5033,35.4922                 -89.3844,43.0747                 -84.2813,30.4381                 -75.5197,39.1573                 -86.1626,39.7686                 -72.6822,41.764                  -123.03,44.9385                   -116.2,43.6178                 -100.346,44.367                 -71.0637,42.3582                 -82.9991,39.9613                  -71.538,43.2069                 -84.3882,33.749                 -76.8836,40.2644                 -121.494,38.5767                  -104.82,41.1403                 -100.783,46.8209                 -74.7699,40.2206                  -71.415,41.8309                 -97.7403,30.2747                 -73.7579,42.6528                 -92.1729,38.5792                 -81.6123,38.3362                 -119.766,39.1639                 -81.0332,34.0003                 -157.857,21.3074                 -112.097,33.4481                 -77.4336,37.5389                 -93.6037,41.5911                 -69.7817,44.3072                 -96.6997,40.8081                  -89.655,39.7984                 -93.1022,44.9551                  -134.42,58.3016                 -76.4909,38.9788                  -92.289,34.7466                 -86.7842,36.1658                 -84.8754,38.1867                 -112.018,46.5857                 -78.6391,35.7804
                 -86.3006,32.3777                 -112.018,46.5857                  -105.94,35.6822                 -93.1022,44.9551                 -122.905,47.0358                  -71.538,43.2069                 -104.985,39.7392                 -100.346,44.367                 -86.7842,36.1658                 -84.3882,33.749                  -71.415,41.8309                 -112.097,33.4481                 -96.6997,40.8081                 -97.7403,30.2747                  -92.289,34.7466                 -75.5197,39.1573                 -81.0332,34.0003                 -74.7699,40.2206                 -84.8754,38.1867                 -72.6822,41.764                 -84.5553,42.7336                 -69.7817,44.3072                 -89.3844,43.0747                 -157.857,21.3074                 -77.4336,37.5389                   -116.2,43.6178                 -84.2813,30.4381                 -81.6123,38.3362                 -76.8836,40.2644                 -119.766,39.1639                 -72.5805,44.2624                  -89.655,39.7984                 -121.494,38.5767                 -90.1821,32.3038                 -100.783,46.8209                 -111.888,40.7775                 -76.4909,38.9788                 -86.1626,39.7686                 -91.1874,30.4571                 -97.5033,35.4922                 -82.9991,39.9613                 -93.6037,41.5911                  -134.42,58.3016                  -123.03,44.9385                  -95.678,39.0482                  -104.82,41.1403                 -92.1729,38.5792                 -78.6391,35.7804                 -71.0637,42.3582                 -73.7579,42.6528
                 -86.3006,32.3777                 -76.4909,38.9788                 -112.018,46.5857                  -95.678,39.0482                 -76.8836,40.2644                 -96.6997,40.8081                 -69.7817,44.3072                  -134.42,58.3016                 -86.1626,39.7686                 -75.5197,39.1573                 -71.0637,42.3582                 -97.5033,35.4922                  -105.94,35.6822                 -72.6822,41.764                 -121.494,38.5767                 -97.7403,30.2747                  -123.03,44.9385                  -89.655,39.7984                  -71.415,41.8309                  -104.82,41.1403                 -72.5805,44.2624                 -84.5553,42.7336                 -78.6391,35.7804                 -92.1729,38.5792                 -100.783,46.8209                 -81.6123,38.3362                 -100.346,44.367                 -82.9991,39.9613                 -73.7579,42.6528                   -116.2,43.6178                  -92.289,34.7466                 -89.3844,43.0747                 -111.888,40.7775                 -86.7842,36.1658                 -93.6037,41.5911                 -84.8754,38.1867                 -84.3882,33.749                 -77.4336,37.5389                  -71.538,43.2069                 -104.985,39.7392                 -91.1874,30.4571                 -90.1821,32.3038                 -157.857,21.3074                 -93.1022,44.9551                 -122.905,47.0358                 -81.0332,34.0003                 -74.7699,40.2206                 -112.097,33.4481                 -119.766,39.1639                 -84.2813,30.4381
                 -86.3006,32.3777                 -89.3844,43.0747                 -78.6391,35.7804                 -97.7403,30.2747                 -112.097,33.4481                 -97.5033,35.4922                 -121.494,38.5767                 -72.6822,41.764                 -84.2813,30.4381                 -69.7817,44.3072                 -104.985,39.7392                 -96.6997,40.8081                 -81.6123,38.3362                 -93.6037,41.5911                 -81.0332,34.0003                  -71.538,43.2069                  -104.82,41.1403                 -112.018,46.5857                  -105.94,35.6822                 -76.4909,38.9788                 -76.8836,40.2644                  -92.289,34.7466                 -111.888,40.7775                 -122.905,47.0358                 -82.9991,39.9613                 -119.766,39.1639                  -134.42,58.3016                 -71.0637,42.3582                  -89.655,39.7984                  -123.03,44.9385                 -75.5197,39.1573                 -77.4336,37.5389                 -84.5553,42.7336                 -74.7699,40.2206                 -100.346,44.367                 -72.5805,44.2624                   -116.2,43.6178                 -100.783,46.8209                 -84.3882,33.749                 -90.1821,32.3038                  -95.678,39.0482                 -91.1874,30.4571                 -86.1626,39.7686                 -157.857,21.3074                 -84.8754,38.1867                 -92.1729,38.5792                  -71.415,41.8309                 -86.7842,36.1658                 -93.1022,44.9551                 -73.7579,42.6528
                 -86.3006,32.3777                 -84.2813,30.4381                 -81.0332,34.0003                 -82.9991,39.9613                   -116.2,43.6178                 -81.6123,38.3362                 -93.6037,41.5911                 -74.7699,40.2206                 -84.5553,42.7336                 -97.5033,35.4922                  -89.655,39.7984                 -112.097,33.4481                 -121.494,38.5767                 -119.766,39.1639                 -97.7403,30.2747                 -73.7579,42.6528                 -92.1729,38.5792                 -93.1022,44.9551                 -157.857,21.3074                 -69.7817,44.3072                 -86.1626,39.7686                 -91.1874,30.4571                 -112.018,46.5857                  -95.678,39.0482                 -90.1821,32.3038                 -84.3882,33.749                 -100.783,46.8209                 -111.888,40.7775                  -105.94,35.6822                 -72.5805,44.2624                 -89.3844,43.0747                 -78.6391,35.7804                 -100.346,44.367                 -77.4336,37.5389                  -71.538,43.2069                 -75.5197,39.1573                  -92.289,34.7466                  -123.03,44.9385                 -71.0637,42.3582                 -96.6997,40.8081                  -134.42,58.3016                 -84.8754,38.1867                  -71.415,41.8309                  -104.82,41.1403                 -76.4909,38.9788                 -104.985,39.7392                 -122.905,47.0358                 -86.7842,36.1658                 -76.8836,40.2644                 -72.6822,41.764
                 -86.3006,32.3777                 -77.4336,37.5389                 -96.6997,40.8081                 -73.7579,42.6528                 -81.6123,38.3362                  -134.42,58.3016                 -112.097,33.4481                  -92.289,34.7466                 -93.6037,41.5911                  -95.678,39.0482                 -84.8754,38.1867                  -123.03,44.9385                 -69.7817,44.3072                 -86.7842,36.1658                 -71.0637,42.3582                 -84.5553,42.7336                 -93.1022,44.9551                 -90.1821,32.3038                 -74.7699,40.2206                 -100.783,46.8209                 -157.857,21.3074                 -84.3882,33.749                 -72.6822,41.764                  -89.655,39.7984                 -92.1729,38.5792                 -97.5033,35.4922                 -76.4909,38.9788                 -82.9991,39.9613                 -100.346,44.367                 -81.0332,34.0003                 -78.6391,35.7804                 -104.985,39.7392                  -71.538,43.2069                  -105.94,35.6822                  -71.415,41.8309                 -122.905,47.0358                 -76.8836,40.2644                 -97.7403,30.2747                 -91.1874,30.4571                   -116.2,43.6178                 -89.3844,43.0747                 -75.5197,39.1573                  -104.82,41.1403                 -84.2813,30.4381                 -111.888,40.7775                 -72.5805,44.2624                 -119.766,39.1639                 -121.494,38.5767                 -112.018,46.5857                 -86.1626,39.7686
